2021.05.30,20:05,35674.3,36201.2,35614.4,35942.7,17473
2021.05.31,00:00,35960.7,36202.8,35217.0,35321.4,52174
2021.05.31,04:00,35323.5,35469.0,34171.5,34482.5,69223
2021.05.31,08:00,34482.5,36259.4,34202.8,36122.0,69010
2021.05.31,12:00,36120.8,37277.6,35895.4,36788.3,64523
2021.05.31,16:00,36762.0,37480.0,36337.7,37132.3,71161
2021.05.31,20:00,37136.2,37186.2,36513.8,36668.2,59066
2021.06.01,00:05,36718.3,37903.3,36616.4,37774.0,56346
2021.06.01,04:05,37776.8,37794.0,36481.2,36858.0,65930
2021.06.01,08:05,36859.8,37446.3,35894.8,36245.5,68178
2021.06.01,12:05,36241.8,36742.3,35951.7,35956.7,68716
2021.06.01,16:05,35948.0,37396.2,35652.0,35856.5,75548
2021.06.01,20:05,35853.8,36468.0,35702.2,36308.4,59074
2021.06.02,00:05,36264.4,36903.8,36010.0,36206.0,54271
2021.06.02,04:05,36202.8,36800.7,35891.3,36709.0,54970
2021.06.02,08:05,36706.0,37479.5,36491.3,37371.3,52529
2021.06.02,12:05,37368.5,37526.3,36824.9,37146.8,56168
2021.06.02,16:05,37146.7,38230.0,37032.1,37847.8,60132
2021.06.02,20:05,37847.8,38075.2,37580.0,37727.8,42756
2021.06.03,00:00,37769.6,37915.3,37272.8,37476.7,47935
2021.06.03,04:00,37471.5,38055.3,37164.5,37958.3,53026
2021.06.03,08:00,37961.4,39041.5,37961.4,38817.8,60807
2021.06.03,12:00,38817.8,39481.3,38564.0,39027.3,59360
2021.06.03,16:00,39029.8,39273.6,38320.8,38876.0,58227
2021.06.03,20:00,38863.1,38993.5,38421.6,38678.7,43737
2021.06.04,00:00,38851.0,39283.0,38573.9,38676.3,51359
2021.06.04,04:00,38682.0,38687.5,37351.9,37561.4,61248
2021.06.04,08:00,37561.4,37694.3,36210.2,36704.8,66280
2021.06.04,12:00,36704.8,37134.3,35535.3,36896.2,63273
2021.06.04,16:00,36888.2,37082.8,36127.3,36909.3,55624
2021.06.04,20:00,36909.3,37271.9,36722.2,37010.5,40802
2021.06.05,00:00,36946.5,37647.0,36387.7,37573.1,21208
2021.06.05,04:00,37574.1,37743.8,37268.8,37582.1,21094
2021.06.05,08:00,37576.1,37829.6,37366.6,37698.9,18477
2021.06.05,12:00,37702.8,37747.7,35192.4,35939.7,34260
2021.06.05,16:00,35939.7,36350.8,35446.8,35999.6,29039
2021.06.05,20:00,35999.6,36236.1,35482.7,35772.1,22511
2021.06.06,00:05,35630.4,35727.2,34735.4,35542.6,23366
2021.06.06,04:05,35542.6,36162.2,35542.6,35971.7,17627
2021.06.06,08:05,35974.7,36359.8,35662.3,36294.0,16978
2021.06.06,12:05,36294.0,36294.0,35747.2,35866.9,15080
2021.06.06,16:05,35866.9,36353.8,35408.9,36083.4,18435
2021.06.06,20:05,36093.4,36138.3,35545.6,35858.9,11069
2021.06.07,00:00,35868.9,36432.7,35211.8,36286.5,47289
2021.06.07,04:00,36286.8,36801.4,36164.5,36250.0,54511
2021.06.07,08:00,36250.0,36440.5,35851.2,36116.0,48470
2021.06.07,12:00,36116.2,36795.0,36033.7,36619.0,48795
2021.06.07,16:00,36619.2,36749.1,35679.9,35792.0,49635
2021.06.07,20:00,35792.0,35868.1,33994.0,34404.8,53601
2021.06.08,00:05,34549.8,34558.3,33286.3,33775.3,72560
2021.06.08,04:05,33764.5,33976.5,32361.1,32920.9,69960
2021.06.08,08:05,32922.4,33362.2,32138.7,32834.2,70535
2021.06.08,12:05,32834.5,33260.0,32656.1,32908.0,57399
2021.06.08,16:05,32908.2,32912.8,30978.2,32118.0,73847
2021.06.08,20:05,32120.0,33864.8,31866.8,33609.0,64310
2021.06.09,00:05,33556.5,33815.2,32859.0,32923.1,59961
2021.06.09,04:05,32922.6,33215.3,32415.2,33076.0,71112
2021.06.09,08:05,33076.2,34527.7,33060.8,34140.8,79431
2021.06.09,12:05,34144.3,35442.9,33926.3,34867.8,76732
2021.06.09,16:05,34865.8,36702.9,34562.2,36493.8,77160
2021.06.09,20:05,36493.8,36979.6,35636.3,36370.4,56742
2021.06.10,00:00,36388.9,37672.0,36216.0,36979.5,65245
2021.06.10,04:00,36979.5,37475.4,36649.3,36798.0,61650
2021.06.10,08:00,36802.5,37052.7,36314.5,36407.1,64634
2021.06.10,12:00,36412.2,38448.1,36237.8,37787.8,71969
2021.06.10,16:00,37787.8,38204.7,36624.3,36816.8,75166
2021.06.10,20:00,36816.8,36920.8,35793.0,36455.1,66331
2021.06.11,00:00,36363.7,37267.2,36151.5,36428.4,60917
2021.06.11,04:00,36425.9,37158.2,35942.0,37049.2,62161
2021.06.11,08:00,37048.2,37400.4,36383.6,37034.2,59160
2021.06.11,12:00,37038.5,37702.1,36952.8,37315.8,61986
2021.06.11,16:00,37315.0,37598.4,36510.9,36650.0,62366
2021.06.11,20:00,36649.0,37467.6,36568.6,37124.2,51203
2021.06.12,00:00,37049.3,37407.5,36687.1,36975.5,26310
2021.06.12,04:00,36975.5,37033.3,35014.8,35141.5,37980
2021.06.12,08:00,35160.5,35501.7,34926.0,35095.6,26225
2021.06.12,12:00,35098.6,36129.3,34543.8,35974.7,27144
2021.06.12,16:00,35983.6,36015.6,35241.3,35471.8,18734
2021.06.12,20:00,35471.8,36066.5,35344.0,35930.8,13317
2021.06.13,00:05,35872.9,35968.7,35278.2,35793.1,16513
2021.06.13,04:05,35793.1,35808.0,34713.4,35084.6,16340
2021.06.13,08:05,35084.6,35704.3,34763.3,35605.5,16813
2021.06.13,12:05,35605.5,36081.4,35451.8,35806.0,15564
2021.06.13,16:05,35806.0,37092.2,35597.5,36863.7,21312
2021.06.13,20:05,36866.7,39276.4,36808.8,39157.6,25075
2021.06.14,00:00,39157.6,39249.4,38604.8,39120.3,43191
2021.06.14,04:00,39127.8,39815.2,38725.7,39268.8,54707
2021.06.14,08:00,39272.0,39689.8,38870.7,39016.4,53139
2021.06.14,12:00,38994.9,39612.8,38955.4,39590.0,47832
2021.06.14,16:00,39587.0,41041.2,39509.6,40155.8,70754
